\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_005295_V01_west_raw.dat
\INPUT_TYPE = "RAW"
\START_DATE = "Fri Oct 27, 07:06:26 2006"               
\STOP_DATE = "Mon Nov 24, 09:34:38 2008"               
\fixlen = T
\NUMRECORDS = 604      
\
\ This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu 
\ Thu Feb 25, 16:57:40 2016
\ Documentation for the KELT Survey dataset can be found at http://exoplanetarchive.ipac.caltech.edu/docs/KELT.html
\
|          TIME|     MAG|MAG_ERR|
|          real|    real|   real|
|             d|     mag|    mag|
|          null|    null|   null|
 2454035.796138 14.38269 0.01122 
 2454035.796138 14.38269 0.01122 
 2454035.796138 14.38269 0.01122 
 2454035.801601 14.37953 0.01032 
 2454036.792748 14.39509 0.01110 
 2454036.798212 14.37306 0.01023 
 2454036.803677 14.39958 0.00952 
 2454037.790288 14.34934 0.01065 
 2454037.795751 14.38438 0.00970 
 2454037.801215 14.39208 0.00949 
 2454038.786837 14.38565 0.01032 
 2454038.792301 14.37160 0.00979 
 2454038.797767 14.36744 0.01022 
 2454039.786156 14.35994 0.01238 
 2454040.782391 14.36471 0.01462 
 2454048.758326 14.40560 0.01502 
 2454048.769051 14.36348 0.01329 
 2454048.774412 14.35704 0.01295 
 2454048.779774 14.36744 0.01368 
 2454050.753257 14.39438 0.01302 
 2454050.758623 14.35942 0.01233 
 2454050.763985 14.36442 0.01158 
 2454050.769353 14.36736 0.01187 
 2454052.749244 14.35958 0.01223 
 2454052.754611 14.37936 0.01067 
 2454052.759974 14.38851 0.01091 
 2454052.765340 14.38792 0.01046 
 2454052.770701 14.37515 0.01049 
 2454053.747612 14.37617 0.01104 
 2454053.758345 14.37508 0.01026 
 2454053.763714 14.35028 0.01012 
 2454053.769083 14.40254 0.00981 
 2454054.744176 14.36962 0.01093 
 2454054.754916 14.41298 0.00955 
 2454054.760287 14.37971 0.00943 
 2454054.765656 14.40400 0.00982 
 2454055.738458 14.40303 0.01068 
 2454055.749196 14.39541 0.00970 
 2454055.754566 14.37369 0.00972 
 2454055.759929 14.37347 0.00988 
 2454055.765298 14.37662 0.00968 
 2454056.739140 14.38829 0.01206 
 2454056.744508 14.35546 0.00997 
 2454056.749872 14.38372 0.01045 
 2454056.755241 14.35327 0.01059 
 2454056.760609 14.38164 0.01021 
 2454057.734189 14.38635 0.01158 
 2454057.744929 14.37435 0.01091 
 2454057.750291 14.36643 0.01068 
 2454057.755659 14.38590 0.01066 
 2454057.761029 14.35555 0.01117 
 2454058.733748 14.38722 0.01071 
 2454058.744484 14.36529 0.01096 
 2454058.749848 14.39251 0.00997 
 2454058.755216 14.38587 0.01070 
 2454059.730258 14.38028 0.01099 
 2454059.735624 14.38592 0.00982 
 2454059.740993 14.38484 0.01030 
